start_station_name,end_station_name,day,parts_of_day,duration_minutes,month,subscriber_type,year,start_hour,count
2nd & Congress,State Parking Garage @ Brazos & 18th,6,early afternoon,17.1,2,24-Hour Kiosk (Austin B-cycle),2014.0,13.7,10
Toomey Rd @ South Lamar,Bullock Museum @ Congress & MLK,6,late afternoon,21.6,10,Walk Up,2014.6,16.0,10
East 7th & Pleasant Valley,Capital Metro HQ - East 5th at Broadway,6,early afternoon,11.2,1,Local365,2016.0,13.4,10
East 6th at Robert Martinez,ACC - West & 12th Street,5,late morning,35.2,3,Local365,2015.0,11.6,10
Guadalupe & 21st,East 2nd & Pedernales,6,early afternoon,32.6,10,Walk Up,2015.8,14.4,10
8th & Guadalupe,State Parking Garage @ Brazos & 18th,6,midnight,16.6,3,24-Hour Kiosk (Austin B-cycle),2014.0,6.9,10
Medina & East 6th,Barton Springs Pool,6,early afternoon,52.1,3,Walk Up,2017.0,13.6,10
MoPac Pedestrian Bridge @ Veterans Drive,Medina & East 6th,1,late afternoon,23.0,5,Local30,2017.0,15.5,10
Guadalupe & 6th,State Capitol @ 14th & Colorado,3,early afternoon,30.8,3,Walk Up,2017.0,13.5,10
State Capitol @ 14th & Colorado,5th & San Marcos,5,late afternoon,13.3,3,Local365,2014.7,14.1,10
Nueces & 3rd,East 6th at Robert Martinez,4,late afternoon,19.2,1,Local365,2017.0,16.7,10
11th & San Jacinto,East 2nd & Pedernales,5,early afternoon,25.2,11,Walk Up,2016.0,12.5,10
Nueces & 3rd,South Congress & Elizabeth,5,evening,74.1,2,Local365,2017.0,13.0,10
2nd & Congress,Boardwalk West,6,early afternoon,42.9,5,Walk Up,2017.0,14.0,10
Pfluger Bridge @ W 2nd Street,8th & Guadalupe,4,late morning,9.3,5,Annual Membership (Austin B-cycle),2014.0,10.1,10
Nueces & 3rd,Guadalupe & 6th,3,early afternoon,71.1,4,Walk Up,2017.0,13.1,10
5th & San Marcos,South Congress & Barton Springs at the Austin American-Statesman,1,early afternoon,27.0,10,Walk Up,2016.2,13.8,10
East 2nd & Pedernales,Bullock Museum @ Congress & MLK,3,late morning,62.3,5,Walk Up,2016.2,13.8,10
17th & Guadalupe,Red River & LBJ Library,1,late afternoon,69.5,12,Walk Up,2014.2,13.0,10
Republic Square @ Federal Courthouse Plaza,State Capitol @ 14th & Colorado,5,early afternoon,13.8,10,Walk Up,2016.4,16.0,10
East 4th & Chicon,Guadalupe & 21st,6,early afternoon,28.3,4,Walk Up,2016.3,11.9,10
Pfluger Bridge @ W 2nd Street,Pease Park,6,late afternoon,30.7,10,Walk Up,2016.6,15.6,10
Republic Square,8th & Congress,4,early afternoon,52.2,1,Annual Membership (Austin B-cycle),2013.9,14.2,10
East 6th at Robert Martinez,State Capitol Visitors Garage @ San Jacinto & 12th,4,late morning,21.1,11,Walk Up,2015.8,11.6,10
Republic Square,2nd & Congress,6,early afternoon,15.8,5,Annual Membership (Austin B-cycle),2014.7,13.4,10
Barton Springs @ Kinney Ave,Henderson & 9th,3,late morning,16.3,7,Walk Up,2017.0,10.6,10
State Capitol Visitors Garage @ San Jacinto & 12th,Zilker Park,0,late morning,43.0,7,Walk Up,2016.7,12.7,10
Long Center @ South 1st & Riverside,Boardwalk West,1,evening,35.0,5,Walk Up,2017.0,16.2,10
East 6th at Robert Martinez,Guadalupe & 21st,6,early afternoon,68.1,6,Walk Up,2016.2,13.6,10
Pease Park,Republic Square @ Federal Courthouse Plaza,5,late afternoon,34.5,7,Walk Up,2016.6,13.0,10
11th & San Jacinto,MoPac Pedestrian Bridge @ Veterans Drive,4,late afternoon,29.0,2,Walk Up,2016.3,13.9,10
ACC - Rio Grande & 12th,Convention Center / 3rd & Trinity,5,late afternoon,16.1,2,Walk Up,2014.9,16.5,10
East 7th & Pleasant Valley,Waller & 6th St.,4,late afternoon,12.1,3,Local365,2016.0,16.2,10
6th & Congress,State Capitol @ 14th & Colorado,3,late afternoon,13.9,6,Walk Up,2017.0,15.0,10
Boardwalk West,South Congress & Academy,4,evening,27.2,6,Walk Up,2017.0,18.0,10
ACC - Rio Grande & 12th,State Capitol @ 14th & Colorado,0,early afternoon,7.8,11,24-Hour Kiosk (Austin B-cycle),2014.2,13.1,10
South Congress & Barton Springs at the Austin American-Statesman,13th & San Antonio,2,early afternoon,248.8,4,Walk Up,2017.0,11.0,10
State Capitol @ 14th & Colorado,13th & San Antonio,5,early afternoon,44.9,3,Walk Up,2017.0,15.8,10
State Capitol Visitors Garage @ San Jacinto & 12th,East 4th & Chicon,2,late afternoon,14.4,4,Local365,2016.4,15.6,10
State Capitol @ 14th & Colorado,South Congress & Barton Springs at the Austin American-Statesman,5,early afternoon,25.1,7,Walk Up,2016.5,15.1,10
Nueces @ 3rd,MoPac Pedestrian Bridge @ Veterans Drive,3,late afternoon,13.0,1,Local30,2015.8,15.4,10
East 6th & Pedernales St.,South Congress & Barton Springs at the Austin American-Statesman,5,early afternoon,26.11111111111111,2,Walk Up,2016.7777777777778,15.11111111111111,9
South Congress & Academy,ACC - Rio Grande & 12th,6,early afternoon,22.22222222222222,3,24-Hour Kiosk (Austin B-cycle),2014.5555555555557,11.333333333333334,9
San Jacinto & 8th Street,Red River & LBJ Library,5,midnight,19.11111111111111,10,24-Hour Kiosk (Austin B-cycle),2014.0,9.555555555555555,9
8th & Guadalupe,East 11th St. & San Marcos,5,evening,11.555555555555555,5,24-Hour Kiosk (Austin B-cycle),2014.0,14.11111111111111,9
San Jacinto & 8th Street,OFFICE/Main/Shop/Repair,1,late morning,577.7777777777778,8,Walk Up,2014.6666666666667,8.88888888888889,9
8th & Guadalupe,8th & Congress,0,early afternoon,7.666666666666667,3,Annual Membership (Austin B-cycle),2014.0,13.333333333333334,9
West & 6th St.,Nueces & 3rd,0,early afternoon,15.11111111111111,5,Local365,2017.0,14.555555555555555,9
Boardwalk West,South Congress & Elizabeth,1,late morning,34.0,7,Walk Up,2017.0,12.777777777777779,9
Nueces @ 3rd,East 11th St. at Victory Grill,6,early afternoon,19.22222222222222,1,Walk Up,2015.4444444444443,12.88888888888889,9
OFFICE/Main/Shop/Repair,Bullock Museum @ Congress & MLK,2,evening,9.666666666666666,9,Local365,2015.0,17.666666666666668,9
Boardwalk West,South Congress & James,4,early afternoon,16.333333333333332,5,Walk Up,2017.0,15.555555555555555,9
UT West Mall @ Guadalupe,Capital Metro HQ - East 5th at Broadway,1,evening,54.22222222222222,2,Local30,2016.3333333333333,15.555555555555555,9
South Congress & Academy,Nueces & 3rd,2,early afternoon,18.666666666666668,5,Walk Up,2017.0,14.11111111111111,9
Palmer Auditorium,6th & Navasota St.,6,late afternoon,63.22222222222222,3,24-Hour Kiosk (Austin B-cycle),2014.0,15.11111111111111,9
Rainey @ River St,UT West Mall @ Guadalupe,5,late afternoon,25.88888888888889,4,Walk Up,2015.0,11.333333333333334,9
5th & Bowie,Boardwalk West,0,evening,25.666666666666668,7,Walk Up,2017.0,14.666666666666666,9
Lavaca & 6th,Nueces & 3rd,0,late afternoon,8.333333333333334,6,Local30,2017.0,17.555555555555557,9
11th & San Jacinto,ACC - Rio Grande & 12th,2,late morning,13.555555555555555,9,Local365,2015.0,11.0,9
3rd & West,Guadalupe & 6th,4,early afternoon,27.555555555555557,1,Local365,2017.0,11.333333333333334,9
Lavaca & 6th,6th & Congress,6,late afternoon,38.333333333333336,6,Walk Up,2017.0,12.11111111111111,9
East 11th St. & San Marcos,East 7th & Pleasant Valley,4,late afternoon,14.222222222222221,1,Local365,2016.0,15.666666666666666,9
8th & Guadalupe,South Congress & James,6,evening,28.555555555555557,3,24-Hour Kiosk (Austin B-cycle),2014.0,16.666666666666668,9
Lavaca & 6th,11th & San Jacinto,2,early afternoon,106.33333333333333,1,Walk Up,2015.888888888889,15.444444444444445,9
Red River & LBJ Library,West & 6th St.,2,early afternoon,18.88888888888889,9,24-Hour Kiosk (Austin B-cycle),2014.2222222222222,13.555555555555555,9
Zilker Park West,17th & Guadalupe,6,early afternoon,31.333333333333332,10,Walk Up,2015.3333333333333,17.22222222222222,9
6th & Navasota St.,Barton Springs Pool,6,late morning,55.333333333333336,5,24-Hour Kiosk (Austin B-cycle),2014.0,10.777777777777779,9
East 2nd & Pedernales,Barton Springs @ Kinney Ave,6,late afternoon,51.888888888888886,1,Walk Up,2016.0,14.88888888888889,9
State Capitol Visitors Garage @ San Jacinto & 12th,6th & Congress,0,late afternoon,27.333333333333332,4,Walk Up,2017.0,13.777777777777779,9
Republic Square @ Guadalupe & 4th St.,Red River & LBJ Library,4,early afternoon,28.88888888888889,8,24-Hour Kiosk (Austin B-cycle),2014.2222222222222,13.777777777777779,9
ACC - West & 12th Street,East 4th & Chicon,3,early afternoon,14.555555555555555,10,Walk Up,2015.6666666666667,9.555555555555555,9
Guadalupe & 6th,Capitol Station / Congress & 11th,5,early afternoon,27.88888888888889,3,Walk Up,2017.0,14.11111111111111,9
Guadalupe & 6th,Bullock Museum @ Congress & MLK,6,late afternoon,19.22222222222222,2,Walk Up,2017.0,10.88888888888889,9
State Parking Garage @ Brazos & 18th,8th & Congress,0,evening,10.444444444444445,6,Annual Membership (Austin B-cycle),2014.0,16.444444444444443,9
Republic Square @ Guadalupe & 4th St.,11th & San Jacinto,0,late afternoon,17.333333333333332,3,Explorer,2015.888888888889,13.555555555555555,9
Waller & 6th St.,11th & San Jacinto,6,late afternoon,12.333333333333334,1,Walk Up,2015.7777777777778,15.0,9
State Parking Garage @ Brazos & 18th,City Hall / Lavaca & 2nd,5,early afternoon,16.444444444444443,3,24-Hour Kiosk (Austin B-cycle),2014.0,15.666666666666666,9
East 7th & Pleasant Valley,East 11th St. at Victory Grill,1,early afternoon,19.88888888888889,3,Weekender,2016.0,13.222222222222221,9
13th & San Antonio,6th & Congress,4,late morning,8.0,3,Local365,2017.0,10.88888888888889,9
Plaza Saltillo,Toomey Rd @ South Lamar,5,late morning,43.888888888888886,10,Walk Up,2015.0,9.0,9
Republic Square @ Federal Courthouse Plaza,Nueces & 3rd,6,early afternoon,44.0,6,Walk Up,2017.0,14.777777777777779,9
13th & San Antonio,4th & Congress,5,evening,17.666666666666668,3,Local365,2017.0,13.88888888888889,9
13th & San Antonio,Republic Square @ Federal Courthouse Plaza,0,early afternoon,20.11111111111111,3,Walk Up,2017.0,13.88888888888889,9
Republic Square @ Federal Courthouse Plaza,East 11th St. at Victory Grill,4,night,39.111111111111114,7,Walk Up,2016.0,17.22222222222222,9
Toomey Rd @ South Lamar,East 6th & Pedernales St.,5,late afternoon,54.666666666666664,11,Local365,2015.0,16.333333333333332,9
Zilker Park West,Plaza Saltillo,4,late afternoon,36.888888888888886,10,Walk Up,2015.6666666666667,18.11111111111111,9
Rainey @ River St,State Capitol @ 14th & Colorado,4,early afternoon,23.77777777777778,10,Walk Up,2015.2222222222222,14.222222222222221,9
17th & Guadalupe,Pease Park,4,late morning,17.0,4,Weekender,2016.4444444444443,11.777777777777779,9
Boardwalk West,East 2nd & Pedernales,5,early afternoon,34.22222222222222,6,Walk Up,2017.0,12.11111111111111,9
South Congress & James,ACC - Rio Grande & 12th,5,late afternoon,19.444444444444443,4,24-Hour Kiosk (Austin B-cycle),2014.0,16.555555555555557,9
Capital Metro HQ - East 5th at Broadway,Republic Square @ Federal Courthouse Plaza,1,late afternoon,18.0,5,Local365,2016.6666666666667,14.0,9
4th & Congress,13th & San Antonio,1,early afternoon,18.77777777777778,3,Local365,2017.0,10.0,9
Medina & East 6th,17th & Guadalupe,6,early afternoon,25.666666666666668,4,Walk Up,2017.0,15.333333333333334,9
Barton Springs Pool,Boardwalk West,0,late afternoon,46.333333333333336,5,Walk Up,2017.0,15.444444444444445,9
Medina & East 6th,East 11th St. at Victory Grill,0,evening,17.444444444444443,4,Local365,2017.0,14.444444444444445,9
Pease Park,Rainey St @ Cummings,2,early afternoon,39.888888888888886,4,Walk Up,2016.888888888889,15.333333333333334,9
West & 6th St.,OFFICE/Main/Shop/Repair,0,early afternoon,1715.0,3,24-Hour Kiosk (Austin B-cycle),2014.2222222222222,13.555555555555555,9
13th & San Antonio,Guadalupe & 6th,0,evening,13.333333333333334,4,Walk Up,2017.0,18.11111111111111,9
Rainey St @ Cummings,OFFICE/Main/Shop/Repair,2,late morning,42.0,2,Walk Up,2016.111111111111,10.0,9
Long Center @ South 1st & Riverside,Medina & East 6th,4,evening,38.111111111111114,4,Walk Up,2017.0,18.88888888888889,9
Capital Metro HQ - East 5th at Broadway,San Jacinto & 8th Street,5,early afternoon,39.333333333333336,1,Walk Up,2015.6666666666667,11.666666666666666,9
Zilker Park,Republic Square,2,night,19.555555555555557,5,Walk Up,2016.0,20.0,9
State Capitol @ 14th & Colorado,11th & San Jacinto,0,early afternoon,14.777777777777779,11,Walk Up,2015.4444444444443,13.0,9
State Parking Garage @ Brazos & 18th,West & 6th St.,5,evening,22.125,3,24-Hour Kiosk (Austin B-cycle),2014.0,16.25,8
Nueces @ 3rd,East 4th & Chicon,5,night,5.875,10,Local365,2015.25,16.625,8
East 6th & Pedernales St.,Nueces @ 3rd,2,early afternoon,24.625,10,Walk Up,2015.0,13.375,8
Convention Center / 3rd & Trinity,Boardwalk West,5,late afternoon,54.5,5,Explorer,2017.0,13.125,8
East 6th at Robert Martinez,Nueces & 3rd,3,evening,31.375,3,Local365,2017.0,14.5,8
Zilker Park West,East 11th St. & San Marcos,4,evening,39.0,10,Local365,2015.75,20.0,8
Sterzing at Barton Springs,5th & Bowie,0,late morning,29.875,7,Weekender,2017.0,12.0,8
State Parking Garage @ Brazos & 18th,8th & Guadalupe,4,late afternoon,17.25,5,24-Hour Kiosk (Austin B-cycle),2014.0,17.25,8
Sterzing at Barton Springs,Brazos & 6th,5,early morning,25.375,7,Local365,2017.0,11.0,8
Barton Springs @ Kinney Ave,Medina & East 6th,4,evening,53.375,3,Walk Up,2017.0,18.125,8
East 6th & Pedernales St.,Red River & LBJ Library,1,early morning,24.25,10,Annual Membership (Austin B-cycle),2014.0,10.875,8
17th & Guadalupe,Capital Metro HQ - East 5th at Broadway,3,late afternoon,210.5,3,Walk Up,2015.125,11.125,8
Medina & East 6th,Guadalupe & 21st,3,late afternoon,32.25,3,Walk Up,2017.0,14.5,8
Medina & East 6th,South Congress & Barton Springs at the Austin American-Statesman,4,evening,15.75,3,Weekender,2017.0,14.875,8
Toomey Rd @ South Lamar,Guadalupe & 21st,3,midnight,27.875,10,24-Hour Kiosk (Austin B-cycle),2014.375,10.125,8
Guadalupe & 21st,6th & Navasota St.,3,evening,28.25,6,24-Hour Kiosk (Austin B-cycle),2014.0,16.375,8
East 4th & Chicon,Guadalupe & 6th,4,late afternoon,24.0,3,Weekender,2017.0,14.375,8
MoPac Pedestrian Bridge @ Veterans Drive,East 6th at Robert Martinez,4,late afternoon,30.625,2,Local365,2016.25,13.875,8
Guadalupe & 6th,East 4th & Chicon,5,late afternoon,29.875,4,Founding Member,2017.0,15.5,8
Barton Springs Pool,6th & Navasota St.,0,late afternoon,51.5,4,24-Hour Kiosk (Austin B-cycle),2014.0,15.5,8
13th & San Antonio,MoPac Pedestrian Bridge @ Veterans Drive,1,evening,52.625,5,Walk Up,2017.0,16.625,8
Nueces & 3rd,17th & Guadalupe,5,evening,15.0,5,Local365,2017.0,16.125,8
Lavaca & 6th,East 7th & Pleasant Valley,1,late afternoon,17.75,1,Founding Member,2016.0,16.625,8
Nueces & 3rd,East 11th St. & San Marcos,5,late morning,14.5,1,Local365,2017.0,14.375,8
City Hall / Lavaca & 2nd,Sterzing at Barton Springs,4,early afternoon,29.375,7,Weekender,2017.0,14.25,8
East 6th at Robert Martinez,17th & Guadalupe,3,late afternoon,27.375,4,Weekender,2015.875,14.25,8
Nueces & 3rd,Guadalupe & 21st,5,evening,34.75,5,Walk Up,2017.0,13.5,8
Boardwalk West,East 6th & Pedernales St.,0,early afternoon,115.125,7,Walk Up,2017.0,13.75,8
Capital Metro HQ - East 5th at Broadway,Toomey Rd @ South Lamar,4,early afternoon,36.0,10,24-Hour Kiosk (Austin B-cycle),2014.375,13.25,8
South Congress & Barton Springs at the Austin American-Statesman,Guadalupe & 6th,0,late afternoon,12.625,3,Walk Up,2017.0,14.75,8
South Congress & Elizabeth,8th & Guadalupe,5,late afternoon,20.0,5,24-Hour Kiosk (Austin B-cycle),2014.0,14.25,8
East 6th & Pedernales St.,Toomey Rd @ South Lamar,6,midnight,18.25,7,Annual Membership (Austin B-cycle),2014.125,10.375,8
South Congress & Elizabeth,ACC - Rio Grande & 12th,5,early afternoon,36.5,12,Walk Up,2015.0,13.0,8
Convention Center / 3rd & Trinity,ACC - Rio Grande & 12th,2,late afternoon,18.875,2,Walk Up,2014.75,14.25,8
UT West Mall @ Guadalupe,OFFICE/Main/Shop/Repair,0,early afternoon,1621.125,5,Walk Up,2014.75,11.75,8
3rd & West,Capital Metro HQ - East 5th at Broadway,3,evening,21.75,3,Local365,2016.0,15.0,8
Zilker Park West,Brazos & 6th,4,night,23.0,9,Walk Up,2016.0,19.25,8
South Congress & James,Nueces & 3rd,1,night,10.75,1,Local365,2017.0,17.25,8
State Capitol Visitors Garage @ San Jacinto & 12th,Capital Metro HQ - East 5th at Broadway,5,late morning,24.75,6,Walk Up,2015.875,13.875,8
17th & Guadalupe,State Parking Garage @ Brazos & 18th,5,evening,46.5,3,24-Hour Kiosk (Austin B-cycle),2014.0,15.5,8
UT West Mall @ Guadalupe,Boardwalk West,5,early afternoon,45.875,6,Walk Up,2017.0,14.5,8
East 6th & Pedernales St.,MoPac Pedestrian Bridge @ Veterans Drive,0,late afternoon,63.375,5,Walk Up,2016.875,14.75,8
Barton Springs Pool,OFFICE/Main/Shop/Repair,3,early afternoon,162.5,5,Walk Up,2014.875,13.125,8
8th & Congress,Zilker Park West,6,early afternoon,36.5,10,Walk Up,2015.375,14.375,8
6th & Navasota St.,ACC - West & 12th Street,2,late afternoon,25.25,3,24-Hour Kiosk (Austin B-cycle),2014.0,12.125,8
8th & Guadalupe,Red River & 8th Street,5,early afternoon,11.125,3,24-Hour Kiosk (Austin B-cycle),2014.0,14.0,8
East 11th St. & San Marcos,Zilker Park West,6,early afternoon,50.5,10,Walk Up,2015.75,13.5,8
Pease Park,Barton Springs Pool,2,early afternoon,54.375,4,Walk Up,2016.5,12.0,8
OFFICE/Main/Shop/Repair,East 11th St. at Victory Grill,1,late afternoon,7.75,4,Annual Membership (Austin B-cycle),2014.5,16.25,8
11th & San Jacinto,East 6th & Pedernales St.,6,evening,26.75,2,Weekender ($15 plus tax),2016.5,15.875,8
Pease Park,Palmer Auditorium,6,late afternoon,31.125,3,Walk Up,2016.75,14.625,8
8th & Congress,East 7th & Pleasant Valley,0,late afternoon,23.0,9,Founding Member,2016.0,15.625,8
Barton Springs & Riverside,Nueces & 3rd,3,evening,9.75,3,Walk Up,2017.0,17.25,8
ACC - Rio Grande & 12th,South Congress & Elizabeth,4,early afternoon,25.375,4,24-Hour Kiosk (Austin B-cycle),2014.25,12.625,8
11th & San Jacinto,East 4th & Chicon,0,early morning,13.125,3,Local365,2016.25,12.625,8
Pease Park,San Jacinto & 8th Street,6,early morning,16.5,1,Local365,2016.375,11.625,8
San Jacinto & 8th Street,6th & Congress,2,early afternoon,48.75,6,Walk Up,2017.0,14.625,8
Pease Park,6th & Congress,1,early morning,26.5,1,Local365,2017.0,12.375,8
Capital Metro HQ - East 5th at Broadway,3rd & West,3,late afternoon,21.875,1,Local365,2016.0,14.875,8
13th & San Antonio,17th & Guadalupe,4,early morning,9.625,4,Local365,2017.0,12.25,8
UT West Mall @ Guadalupe,Medina & East 6th,1,early afternoon,28.375,4,Walk Up,2017.0,14.25,8
Riverside @ S. Lamar,OFFICE/Main/Shop/Repair,1,early morning,32.875,10,24-Hour Kiosk (Austin B-cycle),2014.625,11.0,8
11th & San Jacinto,East 6th at Robert Martinez,0,early afternoon,37.625,2,Walk Up,2016.375,12.75,8
6th & Congress,East 2nd & Pedernales,6,evening,30.625,2,Walk Up,2017.0,18.5,8
Riverside @ S. Lamar,8th & Guadalupe,1,late afternoon,26.0,3,24-Hour Kiosk (Austin B-cycle),2014.0,15.375,8
Republic Square @ Guadalupe & 4th St.,State Parking Garage @ Brazos & 18th,6,late afternoon,38.375,6,24-Hour Kiosk (Austin B-cycle),2014.0,16.625,8
West & 6th St.,Capital Metro HQ - East 5th at Broadway,3,evening,38.625,4,Walk Up,2015.75,16.875,8
6th & Navasota St.,Guadalupe & 21st,2,early afternoon,35.25,3,24-Hour Kiosk (Austin B-cycle),2014.0,14.625,8
